No.,Canonical SMILES,Toxicity Value,Category
12610,CCN(CC)CC(=O)c1ccc2c(c1)Cc1cc(C(=O)CN(CC)CC)ccc1-2,4999.452288,1
12611,CC12CC3(CN(CC4CCCCC4)CC3c3ccccc31)c1ccccc12,323.9628464,0
12612,CC1C2c3ccccc3C3CC2(CN1CC1CCCC1)c1ccccc13,323.9867955,0
12613,CN1CC2c3ccccc3C3(C)CC2(C1)c1ccccc13,300.005447,0
12614,CC[N+](C)(CC)CCS,879.9703298,0
12615,C[N+](C)(C)CCN1c2ccccc2Sc2cccnc21,281.9763708,0
12616,ClC1CCCC2(C1)OCC(C1CCCCN1)O2,599.9838319,0
12617,ClC1CCC2(CC1)OCC(C1CCCCN1)O2,799.9784433,0
12618,CC(CON=Cc1ccc(Cl)cc1)N1CCOCC1,1629.936593,0
12619,CCC=C(C)C1(CCC)C(=O)NC(=O)NC1=O,319.9905998,0
12620,CCC=C(C)C1(C)C(=O)NC(=O)NC1=O,599.9914385,0
12621,CCCCC=C(C)C1(C)C(=O)NC(=O)NC1=O,819.9759118,0
12622,CCCC=C(C)C1(C)C(=O)NC(=O)NC1=O,620.0000005,0
12623,CC=C(C)C1(CCC)C(=O)NC(=S)NC1=O,539.9820251,0
12624,CC=CC1(CCC)C(=O)NC(=O)NC1=O,549.9921518,0
12625,O[N+]1(Cc2ccccc2)CCCCC1C1COC(c2ccccc2)(c2ccccc2)O1,599.9409421,0
12626,CC=CCSC(CC)(CC)C(N)=O,2732.93213,1
12627,CC=CCSC(CC)(CC)C(=O)NC,2089.980589,1
12628,CCC(CC)(C(N)=O)S(=O)(=O)CC,1749.957791,0
12629,CCSC(CC)(CC)C(N)=O,1124.955077,0
12630,CCSC(CC)(CC)C(=O)NC,1899.959856,0
12631,CCC(CC)(SC)C(=O)NC,2088.91658,1
12632,CCCS(=O)(=O)C(CC)(CC)C(N)=O,1332.987953,0
12633,CCCSC(CC)(CC)C(N)=O,1575.966704,0
12634,CCN(CC)C(=O)C(CC)(CC)S(=O)(=O)CC,224.9974373,0
12635,CNC(=NC(=O)Nc1c(C)cccc1C)NC,99.99871968,0
12636,CNC(=NC(=O)Nc1c(C)cccc1C)N(C)C,249.9899327,0
12637,Cc1cccc(C)c1NC(=O)N=C(N(C)C)N(C)C,99.99733192,0
12638,CCc1cccc(C)c1NC(=O)N=C(NC)NC,169.9931543,0
12639,CCc1cccc(CC)c1NC(=O)N=C(NC)NC,149.9959979,0
12640,CCc1cccc(C)c1NC(=O)N=C(N(C)C)N(C)C,99.99855272,0
12641,COc1cccc(C)c1NC(=O)N=C(N(C)C)N(C)C,249.9946114,0
12642,CNC(=N)NC(=O)Nc1c(C)cc(Br)cc1C,599.9959894,0
12643,C=CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,199.9941683,0
12644,CCc1cc(N)cc(CC)c1NC(=O)NC(=N)NC,59.99886076,0
12645,CNC(=N)NC(=O)Nc1c(Br)cccc1Br,99.99885714,0
12646,CNC(=N)NC(=O)Nc1ccc([N+](=O)[O-])cc1,600.0025299,0
12647,C#CCNC(=N)NC(=O)Nc1c(C)cccc1C,299.9901758,0
12648,CNC(=N)NC(=O)Nc1cc(C)cc(C)c1,599.983657,0
12649,CNC(=N)NC(=O)Nc1ccc(C)c(C)c1,449.9877424,0
12650,CNC(=N)NC(=O)Nc1cccc(C)c1C,599.983657,0
12651,CNC(=N)NC(=O)Nc1cc(C)ccc1C,249.9931903,0
12652,CNC(=N)NC(=O)Nc1ccc(C)cc1C,249.9931903,0
12653,CCCCCC[N+](C)(C)CC(C)c1c(C)c(C(C)=O)n2ccccc12,2499.745294,1
12654,CCCCC[N+](C)(C)CC(C)c1c(C)c(C(C)=O)n2ccccc12,839.9796061,0
12655,C=CC[N+](C)(C)CC(C)c1c(C)c(C(C)=O)n2ccccc12,1999.74619,0
12656,CC(=O)c1c(C)c(C(C)C[N+](C)(C)Cc2ccccc2)c2ccccn12,1500.008583,0
12657,CCCC[N+](C)(C)CC(C)c1c(C)c(C(C)=O)n2ccccc12,400.0240906,0
12658,CC(=O)c1c(C)c(C(C)C[N+](C)(C)Cc2ccc(Cl)cc2Cl)c2ccccn12,1700.04876,0
12659,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](CC)(CC)CC)c1,3000.132687,1
12660,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](C)(C)C)c1,1799.999999,0
12661,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C(=O)O)c1OC,7499.715485,1
12662,Cc1c(N=Cc2ccc(O)c(C(=O)O)c2)c(=O)n(-c2ccccc2)n1C,5000.540755,1
12663,COc1ccc(C=O)c(C(=O)N2CCCCC2)c1OC,1199.95673,0
12664,COc1ccc(C=O)c(C(=O)N2CCOCC2)c1OC,2699.980664,1
12665,COc1ccc(C=O)c(C(=O)N2CCCC2)c1OC,2699.969235,1
12666,COc1ccc(C=O)c(C(=O)N2CCN(C)CC2)c1OC,2199.962371,1
12667,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C(=O)N2CCCCC2)c1OC,6999.24333,1
12668,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C(=O)N2CCOCC2)c1OC,9999.5264,1
12669,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C(=O)N2CCCC2)c1OC,6999.641049,1
12670,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C(=O)N2CCN(C)CC2)c1OC,10000.73287,1
12671,CCOC(=O)c1c(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)ccc(OC)c1OC,10000.73206,1
12672,COC(=O)c1c(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)ccc(OC)c1OC,7999.17937,1
12673,Cc1c(N=Cc2ccccc2C(=O)O)c(=O)n(-c2ccccc2)n1C,2500.275822,1
12674,CNC(C)CC12CC3CC(C1)CC(CC(C)NC)(C3)C2,600.0344722,0
12675,C=CCSC(CC)(CC)C(=O)NC,999.9751659,0
12676,CCCCOc1ccc(C(=O)OCOC(=O)C(C)(C)C)nc1,599.9961216,0
12677,CCCCOc1ccc(C(=O)OC2OC(=O)c3ccccc32)nc1,1199.868026,0
12678,CCCCOc1ccc(C(=O)OC(C)OC(=O)C(C)(C)C)nc1,800.0272126,0
12679,CCCCOc1ccc(C(=O)OC(C)OC(=O)c2cc(OC)c(OC)c(OC)c2)nc1,600.0595221,0
12680,OC12CCCC1c1ccccc12,2999.887652,1
12681,CCC=C(C)C1(C)C(=O)NC(=O)N(C)C1=O,189.9999999,0
12682,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc([N+](C)(C)C)cc1,1400.000001,0
12683,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](C)(C)Cc2ccccc2)cc1,1699.828261,0
12684,CCCC[N+](C)(C)c1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1,3499.764646,1
12685,CCCCC[N+](C)(C)c1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1,909.8817477,0
12686,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](C)(C)C)c1,1699.782442,0
12687,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](C)(C)C)cc1,1199.84643,0
12688,C=CCC1(C(C)=CC)C(=O)NC(=O)NC1=O,524.9905504,0
12689,CC(=NNC(N)=O)c1ccc2c(c1)C(CCl)c1cc(Cl)ccc1S2,750.0,0
12690,CNC(=O)Sc1ccc(OS(C)(=O)=O)cc1,261.9759378,0
12691,CC(=O)c1c(C)c(C(C)C[N+](C)(C)Cc2ccc(C)cc2)c2ccccn12,1599.889968,0
12692,CC1NCCc2c(CN3CCCCC3)[nH]c3cccc1c23,399.9731846,0
12693,CC=C(CC)C1(CC)C(=O)NC(=O)NC1=O,380.0000002,0
12694,CCC1(C=CC(C)C)C(=O)NC(=O)NC1=O,360.0,0
12695,C=C(C)C1(CC)C(=O)NC(=O)NC1=O,719.9779816,0
12696,C=C(C)C1(CC)C(=O)NC(=O)N(C)C1=O,419.9940069,0
12697,CCCCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,179.9971462,0
12698,CCC=C(C)C1(CC)C(=O)NC(=O)N(C)C1=O,124.9963278,0
12699,CC=C(C)C1(CC)C(=O)NC(=O)N(C)C1=O,284.9999999,0
12700,CCC1(C(C)(C)[N+](=O)[O-])C(=O)NC(=O)NC1=O,490.0020141,0
12701,CCCCOc1ccc(C(=O)OC(C)OC(=O)CC(C)C)nc1,600.0204089,0
12702,CCOC(=O)C(=CNc1ccc(OC)c(-c2nc(=O)c3n[nH]nc3[nH]2)c1)C(=O)OCC,999.9883286,0
12703,CCCOc1ccc(C(=O)NC(C)(C)C)cc1-c1nc(=O)c2n[nH]nc2[nH]1,999.9649046,0
12704,CCCOc1ccc(NC(=O)NC(C)C)cc1-c1nc(=O)c2n[nH]nc2[nH]1,999.9973069,0
12705,CCCNC(=S)Nc1ccc(OCCC)c(-c2nc(=O)c3n[nH]nc3[nH]2)c1,1000.080006,0
12706,COc1cc(NC(C)=O)ccc1OCC(O)CN1CCN(c2cccc(F)c2)CC1,1550.070542,0
12707,NC(=S)C(c1ccccc1)c1cccnn1,979.9658097,0
12708,Cc1ccc(C(C(N)=S)c2ccccc2)nn1,1699.965067,0
12709,NC(=S)C(c1ccccc1)c1ccc(-c2ccccc2)nn1,1279.974854,0
12710,Cn1c(C(C)(C)OC(=O)NN)cnc1[N+](=O)[O-],659.9918599,0
12711,Cn1c(C(C)(C)OC(N)=O)cnc1[N+](=O)[O-],900.0078884,0
12712,N#CNC(=N)Nc1cccnc1,999.9503614,0
12713,CN/C(=N\c1cccnc1)NC#N,999.9714613,0
12714,CC(C)N/C(=N\c1cccnc1)NC#N,999.9557182,0
12715,CC(C)C(N/C(=N\c1cccnc1)NC#N)C(C)C,999.9730102,0
12716,CC(C)(C)C(C)(C)N=C(NC#N)Nc1cccnc1,999.9730102,0
12717,N#CNC(=NC12CC3CC(CC(C3)C1)C2)Nc1cccnc1,1000.033853,0
12718,CCOCCN/C(=N/C#N)Nc1cccnc1,599.9871393,0
12719,CCN(CC)CCN/C(=N/C#N)Nc1cccnc1,249.9951985,0
12720,N#CN/C(=N\c1cccnc1)NCC1CCCO1,999.9755388,0
12721,N#CN/C(=N/c1cccnc1)NCc1ccco1,999.9834193,0
12722,Cc1cccc(C)c1N/C(=N\c1cccnc1)NC#N,999.9623088,0
12723,N#CN/C(=N\c1cccnc1)N1CCCCC1,999.9694706,0
12724,COc1ccc(NC(=NC(C)(C)C)NC#N)c(OC)n1,999.9711525,0
12725,CC(C)(C)N=C(NC#N)Nc1ccc(Cl)nc1Cl,999.9790332,0
12726,CC(C)CC(C)N/C(=N/C#N)Nc1ccncc1,999.9592382,0
12727,CCC(C)C(C)N/C(=N\C#N)Nc1ccncc1,249.9898097,0
12728,CCC(N/C(=N\C#N)Nc1ccncc1)C(C)C,599.9755438,0
12729,CC(C)C(N/C(=N\C#N)Nc1ccncc1)C(C)C,249.9932527,0
12730,CC(N/C(=N\C#N)Nc1ccncc1)C1CC1,199.9938943,0
12731,N#C/N=C(\Nc1ccncc1)NC(C1CC1)C1CC1,599.9882505,0
12732,N#C/N=C(/Nc1ccncc1)NC1CCCCC1,599.9901363,0
12733,CC(C)(C)C(C)(C)N=C(NC#N)Nc1ccncc1,999.9730102,0
12734,CCC(C)(CC)N/C(=N\C#N)Nc1ccncc1,299.9877717,0
12735,N#CNC(=NC12CC3CC(CC(C3)C1)C2)Nc1ccncc1,1000.033853,0
12736,CC(N/C(=N\C#N)Nc1ccncc1)c1ccccc1,599.9773861,0
12737,N#CN/C(=N/c1ccncc1)NCCc1ccccc1,999.9623088,0
12738,CC(C)(N/C(=N\c1ccncc1)NC#N)c1ccccc1,999.9749408,0
12739,N#CN/C(=N/c1ccncc1)Nc1ccccc1,999.9747112,0
12740,N#C/N=C(/Nc1ccccn1)NC1CCCCC1,999.9835614,0
12741,CC(C)(C)N/C(=N\C#N)Nc1ccc(Cl)cn1,799.9650414,0
12742,Cc1cc(C)nc(/N=C(/NC#N)NC(C)(C)C)c1,999.9592382,0
12743,CCC(C)(C)N/C(=N\c1ccc[n+]([O-])c1)NC#N,999.9919119,0
12744,CCC(C)(C)N/C(=N/c1ccc[n+](C)c1)NC#N,999.9675245,0
12745,Cc1noc(C)c1/N=C(/NC#N)NC(C)(C)C,999.9957488,0
12746,Cc1noc(C)c1NC(=NC(C)C(C)(C)C)NC#N,999.9810136,0
12747,CCn1nc(C)cc1/N=C(/NC#N)NC(C)(C)C,999.9838925,0
12748,Cc1nn(C)c(C)c1/N=C(/NC#N)NC(C)(C)C,999.9838925,0
12749,Cc1nn(C)c(NC(=NC(C)(C)C)NC#N)c1Cl,999.9553489,0
12750,Cn1nc(-c2ccc(Cl)cc2)cc1NC(=NC(C)(C)C)NC#N,999.9607032,0
12751,CCC(C)(C)N=C(NC#N)Nc1cc(-c2ccc(Cl)cc2)nn1C,999.8550102,0
12752,CC(C)(C)N=C(NO)Nc1cccnc1,999.9759914,0
12753,CCC(C)(C)N=C(NO)Nc1cccnc1,599.9946016,0
12754,CCC(CC)N/C(=N/c1cccnc1)NO,999.9910035,0
12755,CON=C(Nc1cccnc1)NC(C)(C)C,999.9910035,0
12756,CCOC(=O)N=C(Nc1cccnc1)NC(C)(C)CC,599.9870664,0
12757,CCC(C)(C)NC(=NC(N)=O)Nc1cccnc1,999.9679133,0
12758,CCC(C)(C)NC(=NC=O)Nc1cccnc1,599.9923175,0
12759,CCC(C)(C)N=C(NC(=O)C(F)(F)F)Nc1cccnc1,1000.0,0
12760,CCC(C)(C)N/C(=N\c1nccs1)Nc1cccnc1,999.9723573,0
12761,CCC(C)(C)N/C(=N/c1cnccn1)Nc1cccnc1,799.9803077,0
12762,CCC(C)(C)N/C(=N/c1ncccn1)Nc1cccnc1,999.9753846,0
12763,CC(=O)N(/C(=N/c1cccnc1)NC#N)C(C)(C)C,999.98843,0
12764,CC(C)C(=O)N(/C(=N/c1cccnc1)NC#N)C(C)(C)C,999.9756412,0
12765,CC(C)(C)N/C(=N/C#N)NCc1ccccn1,599.9922183,0
12766,CC(C)(C)N=C(NC#N)NCc1cccnc1,999.9870291,0
12767,CCC(C)(C)N/C(=N\Cc1ccncc1)NC#N,999.9592382,0
12768,CC(C)(C)N/C(=N/C#N)NCCc1ccccn1,799.9673906,0
12769,CCC(C)(C)N/C(=N\c1ccccc1)NC#N,999.9782899,0
12770,CC(N=C(NC#N)Nc1ccccc1)C(C)(C)C,999.9918156,0
12771,Cc1cccc(C)c1/N=C(/NC#N)NC(C)(C)C,999.9918156,0
12772,CCC(C)(C)N=C(NC#N)Nc1c(C)cccc1C,999.9651668,0
12773,CC(C)(C)N=C(NC#N)Nc1c(Cl)cccc1Cl,999.9719471,0
12774,CCOc1ccccc1/N=C(/NC#N)NC(C)(C)CC,999.9708432,0
12775,CCC(C)(C)N/C(=N\c1ccc(OC)cc1)NC#N,999.957747,0
12776,CC(C)(C)N=C(NC#N)Nc1ccc(O)cc1,999.9698651,0
12777,CN(C)c1ccc(NC(=NC(C)(C)C)NC#N)cc1,999.9730102,0
12778,CCC(C)(C)N=C(NC#N)Nc1ccc(N(C)C)cc1,999.9853676,0
12779,CC(=O)Nc1ccc(/N=C(\NC#N)NC(C)(C)C)cc1,999.9634157,0
12780,CCC(C)(C)NC(=NCCCN(C)C)NC#N,999.9707557,0
12781,CN1CCN(C(=NC(C)(C)C)NC#N)CC1,999.9820888,0
12782,CC(C(=O)O)c1ccc2nc(-c3ccc(F)cc3)oc2c1,1199.983173,0
12783,Nc1c(I)cc(I)c(C(=O)O)c1I,600.0046623,0
12784,NC(=O)OCCCc1ccccc1Cl,679.9872695,0
12785,CCC=CC1(CCCC)C(=O)NC(=O)NC1=O,449.9867805,0
12786,CCC=CC1(C(C)C)C(=O)NC(=O)NC1=O,300.0000001,0
12787,CCC=CC1(C(C)C)C(=O)NC(=S)NC1=O,179.9940083,0
12788,C=C(C)C1(CCCC)C(=O)NC(=O)NC1=O,420.0000004,0
12789,CC=C(C)C1(CCCC)C(=O)NC(=O)NC1=O,599.9823745,0
12790,CC=CC1(CCCC)C(=O)NC(=O)NC1=O,480.0000005,0
12791,CCCC=CC1(CC)C(=O)NC(=O)NC1=O,289.9999999,0
12792,CC=C(CC)C1(C(C)C)C(=O)NC(=O)NC1=O,229.9932432,0
12793,CC=C(CC)C1(C)C(=O)NC(=O)NC1=O,859.9877288,0
12794,CC=C(CC)C1(CCC)C(=O)NC(=O)N(C)C1=O,569.9909636,0
12795,CC=C(CC)C1(CCC)C(=O)NC(=O)NC1=O,339.9900117,0
12796,CCC=C(CCC)C1(CC)C(=O)NC(=O)NC1=O,219.9965122,0
12797,C=CC1(CC)C(=O)NC(=O)NC1=O,1050.005763,0
12798,CC(C)C=CC1(C(C)C)C(=O)NC(=O)NC1=O,279.9917748,0
12799,CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,199.9941247,0
12800,C=C(C)C1(CCC(C)C)C(=O)NC(=O)NC1=O,449.9867805,0
12801,C=CC1(CCC(C)C)C(=O)NC(=O)NC1=O,480.0000005,0
12802,C=C(C)C1(CCCCC)C(=O)NC(=O)NC1=O,469.9861928,0
12803,C=C(C)C1(CCC)C(=O)NC(=O)NC1=O,439.9937215,0
12804,CCC=C(C)C1(C(C)C)C(=O)NC(=O)NC1=O,119.9964747,0
12805,CCCC=CC1(C(C)C)C(=O)NC(=O)NC1=O,379.988837,0
12806,CC=CC1(C(C)C)C(=O)NC(=O)NC1=O,519.9925797,0
12807,CC(C(O)c1ccccc1)N(C)CCC#N,464.9786988,0
12808,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CO1,1399.82723,0
12809,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(O)cc32)CC1,639.9439951,0
12810,CCN(CC)C(C)CC(O)c1cc(OC)ccc1OC,361.9922815,0
12811,CCC1N=C(N)CC1c1ccccc1,49.99893774,-1
12812,NC1=NCC(c2cccc(C(F)(F)F)c2)C1,99.99693277,0
12813,NC1=NCC(c2ccccc2)C1c1ccccc1,99.99661484,0
12814,CCCC1(c2ccccc2)CC(N)=NC1C,299.988906,0
12815,CNC1=NC(C)C(c2ccccc2)C1,99.99787534,0
12816,CC1N=C(NCCc2ccccc2)CC1c1ccccc1,300.0010778,0
12817,CCN(CC)CCNC1=NCC(c2ccccc2)C1c1ccccc1,200.0029809,0
12818,CC(COc1ccccc1)NC(C)C(O)c1ccc(OC(=O)C(C)(C)C)cc1,4999.948124,1
12819,N#Cc1c(Cl)c(Cl)c(OC(=O)c2ccccc2Cl)c(Cl)c1Cl,299.9575177,0
12820,CC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,236.9959067,0
12821,CCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,177.9812344,0
12822,CCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,178.0229817,0
12823,CC(C)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,237.0305989,0
12824,CCCCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,299.9887158,0
12825,CCCCC(CC)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,300.0264939,0
12826,N#Cc1c(Cl)c(Cl)c(OC(=O)c2ccccc2)c(C#N)c1Cl,300.0204792,0
12827,CCCCNC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,177.9994865,0
12828,N#Cc1c(N)c(Cl)c(Cl)c(C#N)c1Cl,300.0194742,0
12829,CNc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,299.9873328,0
12830,CCCCNc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,300.0079316,0
12831,C=CCNc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,299.9487002,0
12832,CCCCC(CC)CNc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,300.0,0
12833,CCCCOc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,178.0140722,0
12834,CNc1c(C#N)c(Cl)c(C#N)c(NC)c1C#N,299.9963369,0
12835,CCNc1c(C#N)c(Cl)c(C#N)c(NCC)c1C#N,299.9923281,0
12836,CC(C)Nc1c(C#N)c(Cl)c(C#N)c(NC(C)C)c1C#N,299.9890646,0
12837,CCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,300.0316329,0
12838,CCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,300.0055048,0
12839,CC(C)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,300.0055048,0
12840,CCCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,299.981526,0
12841,CCCCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,299.959442,0
12842,CCC(CC)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,299.959442,0
12843,CCCCCCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,299.9984335,0
12844,CCCCC(CC)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,299.9984335,0
12845,CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,299.9931695,0
12846,N#Cc1c(Cl)c(Cl)c(OC(=O)C(Cl)(Cl)Cl)c(Cl)c1Cl,300.0186438,0
12847,N#Cc1c(Cl)c(Cl)c(OC(=O)Cc2ccccc2)c(Cl)c1Cl,299.9696033,0
12848,N#Cc1c(Cl)c(Cl)c(OC(=O)c2ccc(Cl)c(Cl)c2)c(Cl)c1Cl,299.9993019,0
12849,CNc1c(F)c(C#N)c(F)c(F)c1C#N,55.99840874,0
12850,CCNc1c(F)c(C#N)c(F)c(F)c1C#N,236.9968424,0
12851,CCCCCCNc1c(F)c(C#N)c(F)c(F)c1C#N,299.9989332,0
12852,CCN(CC)c1c(F)c(C#N)c(F)c(F)c1C#N,299.9917072,0
12853,CCCN(CCC)c1c(F)c(C#N)c(F)c(F)c1C#N,299.9989332,0
12854,N#Cc1c(F)c(F)c(C#N)c(Nc2ccc(O)cc2)c1F,299.993776,0
12855,CNC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,177.9883094,0
12856,CCC(C)(C)N/C(=N\c1cc(C)nc2ccccc12)NC#N,1000.033853,0
12857,Cc1cccc(C)c1OCCN=C(Nc1ccccc1)Nc1ccccc1,188.0141206,0
12858,CCN(CCNC(=N)N)c1c(C)cccc1C,499.9850648,0
12859,COc1ccc(OCCNC(=N)N)cc1,999.9569895,0
12860,CN(CCNC(=N)N)C1CCCCCC1,499.9976452,0
12861,CN(CCNC(=N)N)C1CCCCCCC1,749.9734952,0
12862,Cc1cccc(C)c1NCCNC(=N)N,749.9890935,0
12863,Cc1cccc(C)c1OCCCCNC(=N)N,999.9957513,0
12864,Cc1cccc(C)c1OCCCNC(=N)N,749.9864446,0
12865,NNCCNc1ccccc1,199.9960321,0
12866,CC(C(=O)C(N)=O)c1ccc(N2Cc3ccccc3C2=O)cc1,3999.520008,1
12867,COc1cc(C=CC(=O)N2CCC(O)(O)C(C)C2)cc(OC)c1OC,680.0019344,0
12868,O=C(CN1CCN(c2ccccc2)CC1)c1c2c(cc3c1CCC3)CCC2,2499.993066,1
12869,CC(C(=O)O)c1ccc(-n2cccc2)c([N+](=O)[O-])c1,3199.889337,1
12870,CC(C(=O)O)c1ccc(-n2cccc2)c(N)c1,2999.908802,1
12871,C#CCOc1ccc2c(-c3ccccc3[N+](=O)[O-])cc(=O)oc2c1,2000.074701,1
12872,OC(CN1CCN(c2ccccc2)CC1)c1c2c(cc3c1CCC3)CCC2,2499.882762,1
12873,O=[N+]([O-])c1ccc2n[nH]c(N3CCOCC3)c2c1,2799.977443,1
12874,CCOP(=O)(NC)ON=C(C#N)c1ccccc1,9.999812886,-1
12875,CCNP(=O)(OCC)ON=C(C#N)c1ccccc1,74.99946668,0
12876,CCCNP(=O)(OCC)ON=C(C#N)c1ccccc1,499.9847602,0
12877,CCOP(=O)(NC(C)C)ON=C(C#N)c1ccccc1,149.9954282,0
12878,CCOP(=O)(ON=C(C#N)c1ccccc1)N(C)C,49.99964446,-1
12879,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,49.99834255,-1
12880,CCNP(=O)(OCC)ON=C(C#N)c1ccc(Cl)cc1,499.9889129,0
12881,CCCNP(=O)(OCC)ON=C(C#N)c1ccc(Cl)cc1,499.9939348,0
12882,CCCCCCCCCCCCCCCCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,3999.851462,1
12883,C#CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,1499.97486,0
12884,CN(C)CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,1499.959266,0
12885,CCCN(CCC)CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,749.9670981,0
12886,CC(C)N(CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21)C(C)C,999.9561317,0
12887,CC1(C)OCC(C2OC3OC(C)(C)OC3C2OCCN2CCCCC2)O1,1000.069992,0
12888,CC1(C)OCC(C2OC3OC(C)(C)OC3C2OCCN2CCOCC2)O1,1499.815234,0
12889,CC1(C)OCC(C2OC3OC(C)(C)OC3C2OCCN(Cc2ccccc2)Cc2ccccc2)O1,1999.979321,0
12890,CCCCCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,3999.745778,1
12891,CC(Cc1ccccc1)N(C)C(=O)Cn1nc(-c2ccccc2)ccc1=O,669.9165843,0
12892,CC(=O)CSc1nnc(-c2ccncc2)[nH]1,499.9914633,0
12893,c1ccc(CNc2ccccn2)cc1,1186.987116,0
12894,CN(C)CCc1nnc(-c2ccncc2)[nH]1,359.9900584,0
12895,CC1NCCC1(O)c1ccccc1,1099.956558,0
12896,CC1CC(O)(c2ccccc2)CN1,874.9654442,0
12897,OC1(c2cccs2)CCNC1,1625.009601,0
12898,CCN(CC)CC(C)(C)COC(=O)C(C)(OC(C)=O)c1ccccc1,1250.103727,0
12899,COC(C[Hg]Cl)CN1CC(=O)N(C)C1=O,297.9957554,0
12900,CCCCN(CCCC)CCN1c2ccccc2Sc2cccnc21,609.9125026,0
12901,CCN(CC)C(C)CN1c2ccccc2Sc2cccnc21,370.0354099,0
12902,CCN(CC)CCCN1c2ccccc2Sc2cccnc21,280.0267965,0
12903,CN(C)CCN1c2ccccc2Sc2cccnc21,140.0056745,0
12904,CC(CN(C)C)CN1c2ccccc2Sc2cccnc21,339.9511761,0
12905,CC(CN1CCCCC1)CN1c2ccccc2Sc2cccnc21,501.9881712,0
12906,c1ccc2c(c1)Sc1cccnc1N2CCN1CCOCC1,587.9512231,0
12907,c1ccc2c(c1)Sc1cccnc1N2CCN1CCCCC1,257.9552678,0
12908,c1ccc2c(c1)Sc1cccnc1N2CCCN1CCCCC1,354.0206645,0
12909,C#CCSC(C)(C)C(=O)NC,1541.954983,0
12910,CCCSC(C)(C)C(N)=O,2733.000002,1
12911,C#CCSC(C)(C)C(N)=O,1300.016535,0
12912,c1ccc2c(c1)Sc1cccnc1N2CCN1CCCC1,187.9829338,0
12913,CC(CN1c2ccccc2Sc2cccnc21)N1CCCC1,134.9765938,0
